	QuestionID	originalQuestionID	totalPossiblePoint	AnswerKey	isMultipleChoiceQuestion	includesDiagram	examName	schoolGrade	subject	category	focusVerified	year	knowledgetype	topic	explanation	question	notes	explanation annotators	flags	QSimplified	QConceptual	QFocus	QSecondary	AFocusA	AFocusB	AFocusC	AFocusD	hardToDecompose	FocusNotes	Unnamed: 29	Unnamed: 30	FocusNotes.1	Unnamed: 32
36	Mercury_7085243	7085243	1	A	1	0	Mercury	7		Train		2015		MAT_PROPMATERIAL_LUSTER	aaca-ecc3-87f7-2658|GROUNDING 8435-aecd-2348-6182|GROUNDING ea54-90c8-0cf1-48d8|CENTRAL	Which property of a mineral can be determined just by looking at it? (A) luster (B) mass (C) weight (D) hardness			 SUCCESS										Challenge				
37	Mercury_7221288	7221288	1	C	1	0	Mercury	8		Train		2015		MAT_CHEM_PERIODICTAB	bcb9-f1d4-4c6d-cb70|CENTRAL 7532-01eb-475e-acbd|GROUNDING aa73-331e-e970-c934|GROUNDING d640-7e17-c56d-620b|CENTRAL b605-9c58-598d-817e|LEXGLUE 91bc-715d-ce27-7ad2|BACKGROUND c283-c9aa-27a4-d875|GROUNDING	Hydrogen is located on the left side of the periodic table in the same column as the alkali metals, but it has characteristics of a nonmetal. Which of the following is a physical property of hydrogen? (A) Hydrogen can bond to itself. (B) Hydrogen makes positive ions. (C) Hydrogen is a gas at room temperature. (D) Hydrogen is combustible.		ZX 	 SUCCESS										Easy				
38	MCAS_2000_8_25	25	1	C	1	0	MCAS	8		Train		2000		MAT_CHEM_PERIODICTAB	164b-feea-a717-7f89|CENTRAL	The periodic table of the elements is systematically organized according to the (A) rate at which the elements chemically react. (B) hardness of the elements. (C) structure of the atoms of the elements. (D) radioactivity of the atoms of the elements.		SM	SUCCESS										Easy				
39	MCAS_1998_8_5_ENUM0	5	1	A	1	0	MCAS	8		Train		1998		LIFE_FUNCT_FEATANDFUNCT_ANIM_BREATHING, LIFE_FUNCT_FEATANDFUNCT_PLANT_PHOTOSYNTH	f70d-39c1-2156-4e24|CENTRAL fbfd-cbb8-22fa-0fde|CENTRAL	Which statement about photosynthesis and respiration is true? (A) Photosynthesis stores energy and respiration releases energy. (B) Respiration stores energy and photosynthesis releases energy. (C) Photosynthesis and respiration are the same process. (D) Photosynthesis and respiration do not have anything to do with energy.		SM	SUCCESS										Challenge				
40	MEA_2014_5_6	6	1	B	1	0	MEA	5		Train		2014-2015		LIFE_ENVADP_COMP	7216-d3cd-86c1-feb2|CENTRAL eb0b-95a3-aff8-8642|CENTRAL 8b56-35cc-d534-8cad|CENTRAL d42a-e547-fdf9-9c35|CENTRAL 0ffa-d415-c252-1fbb|GROUNDING 2d4d-44be-d6a6-655f|GROUNDING 7b88-0a72-7d90-ea1d|CENTRAL 5900-59b1-bb87-4115|BACKGROUND 7b88-0a72-7d90-ea1d|CENTRAL c807-08b5-6f5d-e86a|LEXGLUE b48d-28f4-b020-de9f|CENTRAL 9de6-eb30-5159-2eef|CENTRAL 4159-4c81-0f08-e0d7|LEXGLUE 580f-1d81-36b1-adb3|LEXGLUE bfdf-b468-ee22-1b60|LEXGLUE	Two flowers are both roses. One rose is larger and has more fragrance than the other rose. What advantage will one of the roses most likely gain because of this difference? (A) The larger rose will have fewer petals than the smaller rose. (B) The larger rose will more easily attract bees than the smaller rose. (C) The smaller rose will have more pollen than the larger rose. (D) The smaller rose will grow faster than the larger rose.		SM EW	SUCCESS										Challenge				
41	ACTAAP_2014_5_2	2	1	D	1	0	ACTAAP	5		Train		2014		LIFE_FUNCT_FEATANDFUNCT_PLANT_PHOTOSYNTH	0962-4a47-4e17-ce97|CENTRAL 4399-9824-93cb-c8e7|GROUNDING 4201-f5ef-6bd3-f5b4|LEXGLUE c457-baf0-ed17-9213|LEXGLUE 72a6-1822-575b-e849|LEXGLUE	What happens during photosynthesis? (A) Insects pollinate plants. (B) Plants change soil into food energy. (C) Animals get carbon dioxide from plants. (D) Plants change light energy into food energy.		SM EW	SUCCESS										Easy				
42	Mercury_411034	411034	1	C	1	0	Mercury	8		Train		2015		EARTH_OUTER_ATMOS, EARTH_HUMIMP_WHAT_GLOBALWARMING	782a-53e7-c1c7-aae0|LEXGLUE 7d84-2263-9ae5-822c|CENTRAL 592d-2f52-9188-a808|CENTRAL 10e1-7f29-2bd5-c9ce|LEXGLUE 10d3-297c-e0e5-8531|LEXGLUE 50fa-82d9-2062-4967|LEXGLUE	Which of these causes the atmosphere to change? (A) increased inorganic matter in soil (B) increased use of fertilizers on crops (C) increased buildup of greenhouse gases (D) increased rainfall rates near power plants	causes should connect to something in the facts -jrm	ZX JRM 	 SUCCESS										Easy				
43	TAKS_2009_5_33	33	1	C	1	0	TAKS	5		Train		2009		LIFE_FUNCT_FEATANDFUNCT_ANIM_LOCOMOTION	0149-ae3f-4139-1e0b|CENTRAL 3c99-764d-9b3a-2cf0|CENTRAL 67d8-3f5e-c78b-7cc7|CENTRAL 8af3-1381-b634-8b97|LEXGLUE cc37-fd38-b39c-7eb2|GROUNDING 10ce-c060-90b9-b748|GROUNDING 466a-2c15-ac54-8361|GROUNDING 7dea-62b3-c169-a6bf|LEXGLUE 3d76-6d66-4a17-7ae2|LEXGLUE 3f9d-8b3a-54b5-6a3c|GROUNDING 1800-f69c-1283-7d49|LEXGLUE a8e1-376d-a65c-d56c|LEXGLUE	Which of the following animal features most helps the animal move around in its habitat? (A) A bird's sharp beak (B) A cow's tail (C) A sea turtle's flippers (D) A black bear's fur	A flipper is a kind of limb that is flattened like a paddle for moving through water.  Animals have limbs.  A sea turtle has flippers.	EW SM	SUCCESS										Easy				
44	CSZ_2007_5_CSZ20273	CSZ20273	1	B	1	0	California Standards Test - Science	5		Train		2007		ENG_CONV_CONV	536f-f053-aca7-9bed|CENTRAL 4710-c993-7a19-bef2|LEXGLUE 4201-f5ef-6bd3-f5b4|LEXGLUE 5657-c6bc-e6cd-ae38|LEXGLUE d12e-268f-1b21-6879|LEXGLUE 23bf-e586-9387-c883|GROUNDING	When electric current flows through the metal filament of a light bulb, electrical energy is converted to (A) heat energy only. (B) heat and light energy. (C) light and motion energy. (D) light energy only.	A light bulb is an electrical device that converts electrical energy into light energy.  An incandescent light bulb converts electricity into light by sending electricity through a filament.  A filament is made out of metal.  Metals are electrical conductors.  A filament in a light bulb is usually made of tungsten.  A filament produces light by becoming so hot that it glows.  Glowing means producing light.   Some light bulbs also convert electricity into heat energy.	SM PJ	SUCCESS										Easy				
45	Mercury_7056630	7056630	1	D	1	0	Mercury	8		Train		2015		ENG_THERM_COND_CONVECT	e684-ed12-2c74-c5cc|CENTRAL 4aa3-658a-1ced-63bb|CENTRAL	The best example of heat transfer by convection is when (A) sunlight warms soil. (B) a ceiling fan blows air. (C) flames heat up a pan. (D) heat rises in a chimney.		ZX 	 SUCCESS										Easy				
46	Mercury_SC_401371	401371	1	A	1	0	Mercury	5		Train		2015		CEL_APPARENTMOTION	a972-0cbb-3c14-b098|CENTRAL 9318-8c1b-0902-d588|LEXGLUE aacf-3442-3b46-b964|CENTRAL d257-69b5-a1b9-f7e7|GROUNDING 0da9-2984-f126-bcad|GROUNDING af26-8083-b908-7d3b|GROUNDING dbe8-e776-f804-99a0|GROUNDING e901-c400-086c-8302|CENTRAL	Which event occurs on a daily cycle? (A) The Sun rises and sets. (B) Earth tilts on its axis. (C) Earth revolves around the Sun. (D) The Moon revolves around Earth.		SM	SUCCESS										Challenge				
47	Mercury_SC_402088	402088	1	D	1	0	Mercury	5		Train		2015		LIFE_ENVADP_ADAP_ANIM_STRUCT_CAMO	e864-93bd-18ea-8a13|GROUNDING 5deb-66f8-1413-678d|CENTRAL 4a3e-9dc2-ab24-8562|CENTRAL 0a51-236d-27b4-abc4|CENTRAL 12c9-e2b2-25cd-65c6|GROUNDING 2f86-693e-7175-9932|GROUNDING 9714-412f-bfe4-c7ab|GROUNDING 3313-e8a9-cf21-6a33|CENTRAL d861-52a2-6067-0722|LEXGLUE ac8a-77b3-7190-7751|CENTRAL c6ad-76f9-7f5c-33e0|CENTRAL 9758-674d-e771-6866|LEXGLUE b48d-28f4-b020-de9f|BACKGROUND	In the summer, the Arctic fox's fur is dark gray or brown. In the winter, its fur is white. The changes in color enable the fox to (A) stay dry in the winter. (B) hunt for food at all times. (C) stay warm in the summer. (D) blend in with its surroundings.		SM	SUCCESS										Challenge				
48	TIMSS_2011_8_pg130_ENUM0	pg130	1	C	1	0	TIMSS	8		Train		2011		ENG_CONV_CONV, ENG_DEVICES	e83b-d62e-d528-3e9f|CENTRAL d2c1-85ff-d317-0612|CENTRAL	Which of the following energy conversions takes place in a battery-operated flashlight? (A) electrical -> mechanical -> light (B) chemical -> mechanical -> light (C) chemical -> electrical -> light (D) nuclear -> electrical -> light		SM	SUCCESS										Easy				
49	MCAS_8_2015_16	16	1	D	1	0	MCAS	8		Train		2015		LIFE_FUNCT_FEATANDFUNCT_CELLBIO_STRUCT_CHROMOSOME	24b3-b5a1-ba81-3488|LEXGLUE 9c99-32df-65de-ac9e|CENTRAL e699-3aa0-0cda-d7c8|LEXGLUE	A scientist is comparing two body cells of a multicellular organism. Which of the following is most likely identical? (A) shape of cell walls (B) number of mitochondria (C) shape of cell membranes (D) number of chromosomes		SM	SUCCESS										Easy				
50	Mercury_7121940	7121940	1	C	1	0	Mercury	7		Train		2015		ENG_ELEC_GENERATE, ENG_DEVICES	8f0f-0358-dc1c-8630|GROUNDING e83b-d62e-d528-3e9f|CENTRAL 539c-ccfe-688f-27f6|LEXGLUE 5e04-dbd6-f9b0-14b4|GROUNDING	In which object does chemical energy most likely transform into electrical energy? (A) a candle (B) a mirror (C) a flashlight (D) a television			SUCCESS										Easy				
51	TIMSS_2011_8_pg34	pg34	1	D	1	0	TIMSS	8		Train		2011		MAT_CHEM_CHEMREACT	204f-bd48-cf69-828a|CENTRAL 824a-80a4-0066-e286|CENTRAL 2f15-1978-bedd-7e41|LEXGLUE 6cf1-9d92-5a26-93fd|GROUNDING c493-daa2-d48d-4fa4|GROUNDING d048-ae77-be86-8a3a|LEXGLUE	Why can a small fire be put out by placing a heavy blanket over it? (A) This lowers the temperature. (B) This makes the flames smaller. (C) This absorbs the burning substance. (D) This keeps oxygen from reaching the fire.		SM	SUCCESS										Easy				
52	Mercury_SC_417556	417556	1	A	1	0	Mercury	3		Train		2015		EARTH_HUMIMP_WHAT	24ab-b403-fcec-d327|CENTRAL 8cd7-84f7-76a1-1ba5|GROUNDING 90c5-2559-60d6-ec29|GROUNDING a06c-56a9-7090-ec00|CENTRAL 6a6c-3183-436e-898b|LEXGLUE 57d4-79ba-a97d-0f9a|CENTRAL ed09-025e-89b8-d48f|LEXGLUE 4029-a596-3625-db81|CENTRAL 1992-cbd3-6534-a7f7|CENTRAL	A town built a road through a forest. Deer live in the forest on both sides of the road. Which would not help protect deer from the cars on the road? (A) feeders on the side of the road (B) lights along the side of the road (C) signs telling drivers to be careful of deer (D) bridges that let the deer walk under the road		EW	FLAG2 SUCCESS										Challenge				
53	VASoL_2008_3_2	2	1	B	1	0	Virginia Standards of Learning - Science	3		Train		2008		MAT_PROPMATERIAL_SOLUBILITY	78d4-18c9-9484-0154|CENTRAL 6ad4-9728-128f-ca20|ROLE	Which of these dissolve in water? (A) Sand grains (B) Sugar cubes (C) Plastic straws (D) Wooden spoons	Sugar dissolves in water.	JRM EW SM	 SUCCESS										Easy				
54	Mercury_SC_405862	405862	1	C	1	0	Mercury	3		Train		2015		MAT_MEAS_INST_MAGNIFY	e0eb-f67a-6f99-b25b|CENTRAL 56bd-8c40-3dae-d3e9|GROUNDING afbd-d8f4-0c38-88c2|CENTRAL 73b8-5c7f-43f4-65e2|CENTRAL f2e4-3457-4480-2a9e|CENTRAL ad83-d37c-9b46-94cd|LEXGLUE bb63-bcc5-0cd8-72db|GROUNDING 4eac-892f-ecd2-6e0d|GROUNDING 685f-4657-44af-cee7|ROLE	A student is looking at insects using a magnifying lens. What about the insects can best be seen with the magnifying lens? (A) different colors of insect bodies (B) how insects protect themselves (C) type of eyes insects have (D) size of the insects		JRM EW SM	SUCCESS										Challenge				
55	Mercury_176575	176575	1	B	1	0	Mercury	8		Train		2015		ENG_THERM_COND_CONDUCT	6d44-6295-592b-4db9|GROUNDING 04a3-0791-9bd3-602d|CENTRAL 0911-39ad-ba77-4aa0|LEXGLUE	Which of the following heat exchange processes involves the collision of particles? (A) insulation (B) conduction (C) convection (D) radiation		EW	SUCCESS										Easy				
56	VASoL_2011_5_4	4	1	C	1	0	Virginia Standards of Learning - Science	5		Train		2011		OTHER_HIST	44c6-34b2-4f88-7519|CENTRAL 5657-c6bc-e6cd-ae38|LEXGLUE 6699-e590-cde9-3908|CENTRAL	Early scientists most likely saw a discharge of electricity for the first time when observing a (A) waterfall (B) rainbow (C) lightning storm (D) volcano erupting	Lightning is a kind of electricity.  Lightning is an electrical discharge.	EW SM	SUCCESS										Easy				
57	VASoL_2007_3_8	8	1	D	1	0	Virginia Standards of Learning - Science	3		Train		2007		MAT_PROPMATERIAL_TASTE	89d7-ec28-323f-ad68|CENTRAL b906-1552-b7cb-0be1|GROUNDING 38f5-e7de-0b18-696a|CENTRAL c273-0baf-3d52-6fa4|CENTRAL 3141-c707-066a-00e2|CENTRAL 4253-4b9e-1e5f-1742|GROUNDING 2475-8eec-dc25-695b|CENTRAL 5c00-b065-93b2-b8b3|GROUNDING 879e-75ee-34d3-b880|GROUNDING	Which sense is used to tell if there is sugar in a glass of tea? (A) Touch (B) Hearing (C) Smell (D) Taste	Tea is a kind of food.  Sugar is a kind of food.  Sugar causes food to taste sweet.  Taste is a kind of sense.	SM EW	SUCCESS										Easy				
58	MDSA_2007_5_21_ENUM0	21	1	A	1	0	Maryland School Assessment - Science	5		Train		2007		EARTH_HUMIMP_RES_COAL, ENG_ELEC_GENERATE	b47d-ee7e-9ebb-f9db|CENTRAL	Scientists estimate that Maryland contains more than 850 million tons of coal. Coal is most commonly used to produce ___. (A) electricity (B) medicine (C) metals (D) water	Coal is a kind of black rock.  Coal is a kind of fossil fuel.  Coal is burned in coal-fire power stations to make electricity.	EW SM	SUCCESS										Easy				
59	Mercury_SC_406721	406721	1	D	1	0	Mercury	4		Train		2015		LIFE_ENVADP_ADAP_ANIM_STRUCT_HUNTING	69ed-b6ca-35e1-902c|CENTRAL a8e1-376d-a65c-d56c|LEXGLUE 9d82-eb5c-44c1-f10d|LEXGLUE 5924-9c1d-0eaf-2a30|CENTRAL e6ee-3492-89ae-73d8|LEXGLUE	Which characteristic of a bird most likely aids in obtaining food found in small places? (A) webbed feet (B) large body (C) soft feathers (D) skinny beak		EW	SUCCESS										Challenge				
60	MDSA_2011_8_1	1	1	D	1	0	Maryland School Assessment	8		Train		2011		LIFE_REPROD_SEXASEX_SEX	e13a-bed8-c1c1-d77a|CENTRAL 341b-588a-42ea-2eae|CENTRAL b877-a58b-f75a-3998|LEXGLUE db49-234a-263a-3d1c|LEXGLUE 03ba-1030-0607-8d07|CENTRAL 2f27-9c3b-1811-e537|LEXGLUE f4d3-fd82-31d1-855c|LEXGLUE	During sexual reproduction, a sperm cell fertilizes an egg cell to form a fertilized egg. The fertilized egg then develops into a new organism. Which statement describes the primary advantage of sexual reproduction over asexual reproduction? (A) Sexual reproduction produces identical offspring. (B) Sexual reproduction results in less adaptable offspring. (C) Sexual reproduction generates a large number of offspring. (D) Sexual reproduction results in genetic variation in offspring.		SM	SUCCESS										Challenge				
61	MCAS_2008_5_5633	5633	1	B	1	0	MCAS	5		Train		2008		SCI_INFERENCE_EXPDESIGN	2e89-d8e8-a8fb-9acc|ROLE 029c-4b0e-d2c0-2383|CENTRAL 4349-2e73-8808-3750|GROUNDING 9cf1-bc5a-d350-5541|GROUNDING 360a-b24c-3306-9b73|LEXGLUE 6a6c-3183-436e-898b|LEXGLUE d662-f8eb-acab-099f|CENTRAL cf2a-6257-0c5c-7445|LEXGLUE 2460-c937-4e53-293a|CENTRAL f3f5-fefd-3507-4a59|LEXGLUE 0b8a-d16a-4a24-14c5|CENTRAL 4084-f2bc-52cf-0f74|CENTRAL d428-62e1-fa35-44c4|CENTRAL 10ba-91e7-e31b-c025|LEXGLUE 1992-cbd3-6534-a7f7|CENTRAL	Students want to plant a lemon tree at their school, but the cold winter temperatures in Massachusetts would kill the tree. Which of the following is the best solution to this problem? (A) planting several lemon trees together in a row (B) building a greenhouse to shelter the lemon tree (C) giving the lemon tree extra fertilizer in the winter (D) tying a stake to the lemon tree for support during the winter	A lemon tree is a kind of plant. Winter is a kind of season.  Winter has cold weather.  Winter has cold temperatures.  Survive means to live.  Die is the opposite of live.  Kill means to die.  If living things become too cold, they will die.  A plant is a living thing.  Killing something means harming it in a way that causes death.  Death means to die. To change a living thing from alive to dead, it must be harmed.  Live is to be alive.  Dead means to not be alive.  Protecting something means preventing harm.  Preventing something means making it not happen.  Covering something is a form of protection against weather, including precipitation and tempeature.  A shelter is a kind of protective covering against weather, including precipitation and temperature.  A greenhouse is a kind of shelter for plants.	SM EW	SUCCESS										Challenge				
62	Mercury_SC_401223_ENUM0	401223	1	D	1	0	Mercury	5		Train		2015		MAT_COS_EVAP, MAT_MIXTURES_COMPOUNDS	a0b2-a45f-01e1-4bf4|CENTRAL 3961-d09c-4b9a-a6f7|GROUNDING a104-d8c9-efec-46be|GROUNDING a3c3-47f1-32ba-5c7f|CENTRAL e00a-03fe-d978-1a27|CENTRAL d1f5-66f7-d352-a42b|CENTRAL 9554-47d7-c095-1df7|CENTRAL 7d37-b81d-0cf3-9ae0|LEXGLUE 4710-c993-7a19-bef2|LEXGLUE 3f2b-87bb-f73a-3e5d|LEXGLUE	A shallow container of salt water is placed in sunlight for a day. Which is the most likely result? (A) All of the mixture will evaporate. (B) The salt will keep the water from evaporating. (C) The salt will separate from the water and float at the top of the container. (D) Only the water will evaporate and the salt will remain in the container.	need to connect water to substance (through states of matter?)?	ZX JRM EW SM	SUCCESS										Easy				
63	VASoL_2007_5_35	35	1	A	1	0	Virginia Standards of Learning - Science	5		Train		2007		ENG_LIGHT_REFLECT	9f3b-6ec5-eb1c-178d|CENTRAL 9554-47d7-c095-1df7|CENTRAL e00a-03fe-d978-1a27|CENTRAL 2827-1a44-52ad-a63e|CENTRAL 2786-3bde-a7de-6181|LEXGLUE fe6e-84fa-d289-aee9|GROUNDING 8201-a400-472b-0ec3|CENTRAL a580-1b9e-6ec9-a275|GROUNDING	A shiny aluminum screen can be placed on the windshield of a parked car. This screen helps to keep the car cool because it (A) reflects the sunlight (B) absorbs heat (C) causes evaporation (D) conducts electricity	Shiny things reflect light.  Sunlight is a form of light.  Heat is to increase temperature.  Cool is to decrease temperature.  Absorbing sunlight causes objects to heat.    Reflecting light means it will not absorb.	ZX SM	SUCCESS										Easy				
64	Mercury_SC_408742	408742	1	D	1	0	Mercury	4		Train		2015		LIFE_INTERDEP_POPDYN	f4dc-5030-6255-a1f8|CENTRAL ef93-3430-85b9-d8f0|CENTRAL 3d8c-f05c-51e2-38f2|GROUNDING 44d7-fef6-90ef-75aa|GROUNDING f764-c0c4-fc12-70f2|GROUNDING e9e1-2164-9acf-637a|CENTRAL 4499-c264-9f56-7549|CENTRAL b6e6-07f0-9768-dc45|CENTRAL 1240-2639-9a5f-96cd|LEXGLUE 59c5-767d-fe82-f747|GROUNDING 3e03-880a-9209-2d6c|ROLE 1800-f69c-1283-7d49|ROLE	Farmers plant fruit trees in an area that was once a grassy meadow. Which will most likely happen to the rabbits living in the meadow? (A) They will learn to eat fruit. (B) They will learn to climb trees. (C) The number of their young will increase. (D) The size of their population will decrease.		EW	SUCCESS										Challenge				
65	VASoL_2008_3_8	8	1	B	1	0	Virginia Standards of Learning - Science	3		Train		2008		ENG_INTERACTIONEM	9ff8-543c-2f35-5d3f|LEXGLUE dcbe-9523-4529-c54e|CENTRAL e00a-03fe-d978-1a27|CENTRAL 63df-d3d9-56dc-161a|LEXGLUE 9554-47d7-c095-1df7|CENTRAL 9038-72cb-9b3b-4af6|LEXGLUE 794f-a751-b0d2-097f|LEXGLUE c12d-b29a-5073-54ab|CENTRAL ce7e-f24a-8088-35e6|GROUNDING e6ce-9a90-4900-9861|GROUNDING 9469-8559-7f35-1bbd|LEXGLUE 7d37-b81d-0cf3-9ae0|LEXGLUE	Where will a sidewalk feel hottest on a warm, clear day? (A) Under a picnic table (B) In direct sunlight (C) Under a puddle (D) In the shade	Sunlight is light from the sun.  Sunlight is the radiation and heat from the sun.  Absorbing sunlight causes objects to heat.   When objects are in shade, some object blocks direct sunlight, so the sunlight can not reach the spot.  When light can not reach an object, it can not be absorbed by that object.  When an object is in direct light, it is not shaded.	EW	SUCCESS										Challenge				
66	Mercury_SC_407452	407452	1	D	1	0	Mercury	4		Train		2015		LIFE_INTERDEP_FOODCHAIN_PLANTPROD	59d6-9954-ef5e-12b2|LEXGLUE 4849-d977-c75a-e8fb|CENTRAL a9fc-ec58-9496-d635|CENTRAL 0962-4a47-4e17-ce97|CENTRAL 619e-a5d1-b505-4f69|CENTRAL e9f8-f0c7-07ec-99de|LEXGLUE 1b18-2bc7-5809-6490|LEXGLUE	What supplies most of the energy that plants need to make food? (A) rain (B) wind (C) minerals (D) sunlight		EW SM	SUCCESS										Easy				
67	MDSA_2009_8_14	14	1	B	1	0	Maryland School Assessment	8		Train		2009		ENG_DEVICES, ENG_CONV_CONV	d59b-bac8-e191-05be|CENTRAL 0963-6254-d160-4097|GROUNDING 4710-c993-7a19-bef2|LEXGLUE 4ee7-c063-03c2-f66d|GROUNDING 5b6b-8d51-f9ee-15a3|CENTRAL	Electricity has many uses. Which device is designed to transform electrical energy into useful heat energy? (A) a clock radio (B) an electric stove (C) an electric motor (D) a battery charger		SM	SUCCESS										Challenge				
68	CSZ30771	CSZ30771	1	D	1	0	California Standards Test	8		Train		2009		MAT_PROPMATERIAL_ELECCOND, MAT_PROPMATERIAL_CLASS, MAT_PROPMATERIAL_THERMCOND	77d4-0579-8fc4-7c8f|CENTRAL b163-376a-356b-5e10|CENTRAL	In a comparison of metals to nonmetals, metals tend to have     (A) lower melting points and greater conductivity than nonmetals. (B) lower conductivity and lower density than nonmetals. (C) higher density and lower melting points than nonmetals. (D) greater conductivity and higher melting points than nonmetals.		SM	SUCCESS										Challenge				
69	MDSA_2008_5_16	16	1	C	1	0	Maryland School Assessment - Science	5		Train		2008		MAT_COS_EVAP	a0b2-a45f-01e1-4bf4|CENTRAL 3961-d09c-4b9a-a6f7|GROUNDING 4084-f2bc-52cf-0f74|CENTRAL 794f-a751-b0d2-097f|LEXGLUE 2889-3edc-095a-6d6b|CENTRAL 4710-c993-7a19-bef2|LEXGLUE e00a-03fe-d978-1a27|CENTRAL 9554-47d7-c095-1df7|CENTRAL c12d-b29a-5073-54ab|CENTRAL d753-423d-5ce7-53ce|LEXGLUE 7ef3-7d2a-dd0a-7953|LEXGLUE 5e35-243f-81ab-5eef|LEXGLUE 59d6-9954-ef5e-12b2|GROUNDING bfeb-fb56-8937-91c9|GROUNDING	A student leaves a bucket of water outside on a warm, sunny day. Which process most likely happens to the water in the bucket? (A) melting (B) freezing (C) evaporation (D) condensation	Evaporation is when a liquid changes to a gas.  Vapor means a gas.  Liquids that have higher temperatures evaporate quicker.  Warm means warm temperature.  Sunny means a day with lots of sunlight.  Objects placed in the sunlight will absorb solar energy and increase temperature.  The sun causes water to evaporate quicker by adding heat.   Heating means adding heat.  Adding something is a kind of change.	EW	SUCCESS										Challenge				
70	NYSEDREGENTS_2011_8_4	4	1	1	1	0	NYSEDREGENTS	8		Train		2011		ENG_DEVICES, ENG_CONV_CONV, ENG_FORMS_CHEM	b043-79cc-a77e-e968|GROUNDING cd91-ad1d-4230-cb44|CENTRAL f0cd-b7f6-bce4-9c6c|CENTRAL c9c3-ae93-6335-a96e|GROUNDING db0b-31a1-91ab-6996|LEXGLUE	Which type of energy in gasoline is transformed into mechanical energy in a motorcycle engine? (1) chemical (2) nuclear (3) magnetic (4) electrical		EW	SUCCESS										Easy				
