	QuestionID	originalQuestionID	totalPossiblePoint	AnswerKey	isMultipleChoiceQuestion	includesDiagram	examName	schoolGrade	subject	category	focusVerified	year	knowledgetype	topic	explanation	question	notes	explanation annotators	flags	QSimplified	QConceptual	QFocus	QSecondary	AFocusA	AFocusB	AFocusC	AFocusD	hardToDecompose	FocusNotes	Unnamed: 29	Unnamed: 30	FocusNotes.1	Unnamed: 32
1415	Mercury_SC_413625	413625	1	C	1	0	Mercury	3		Train		2015		MAT_FUND	1758-a1b7-4083-9e99|CENTRAL 3e18-eada-4a5f-aeef|LEXGLUE 1d88-121f-5fd2-6ed8|CENTRAL	Which of these describes a property of all matter? (A) All matter gives off light. (B) All matter is attracted by magnets. (C) All matter is made of atoms. (D) All matter dissolves in water.		SM EW	SUCCESS										Easy				
1416	MEA_2013_8_16	16	1	C	1	0	MEA	8		Train		2013-2014		CEL_FEATURES_GALACTIC	220e-8d69-4cdf-e5e8|CENTRAL f1cc-21ec-dccb-baab|CENTRAL dd3b-8dac-b4d6-5fcf|CENTRAL	What is a galaxy? (A) a moon that orbits a planet (B) a planet that orbits the Sun (C) a very large system of stars that is held together by gravity (D) a very large system of planets that is held together by the Sun		EW	SUCCESS										Easy				
1417	Mercury_SC_400013	400013	1	C	1	0	Mercury	5		Train		2015		LIFE_ENVADP_ADAP_ANIM_STRUCT_CAMO	5c77-2dc4-7ebe-7cbe|GROUNDING e864-93bd-18ea-8a13|GROUNDING 5c52-4f26-3883-a4ef|CENTRAL 73e8-63d3-28a9-7f8e|LEXGLUE ec67-fb28-a332-b260|LEXGLUE ece8-8e35-fc83-f487|CENTRAL a61c-a47c-67a8-f86a|CENTRAL e26b-b21d-d4a3-25fc|GROUNDING 10ce-c060-90b9-b748|GROUNDING 87a0-dd02-dd6d-ee60|LEXGLUE 4eac-892f-ecd2-6e0d|GROUNDING 39b9-9637-538d-0d33|CENTRAL fb00-41ad-f198-b5ac|CENTRAL 290b-426c-c0a3-ebb6|LEXGLUE 24c0-2337-1514-44da|GROUNDING 785b-6d16-8fc8-ee28|CENTRAL 360a-b24c-3306-9b73|LEXGLUE ba9c-311b-f2d0-caa9|CENTRAL	Which feature of some young birds helps them avoid becoming prey before they learn to fly? (A) chirping loudly in imitation of their parents (B) hatched from an egg laid by the parents (C) speckled brown coloring that looks like leaves (D) small beaks for eating seeds		SM	SUCCESS										Challenge				
1418	TIMSS_1995_8_L2	L2	1	B	1	0	TIMSS	8		Train		1995		LIFE_FUNCT_ENVCOND_PLANT	606d-9382-a8e0-7000|CENTRAL 6307-398c-de48-8773|GROUNDING 0962-4a47-4e17-ce97|CENTRAL 6759-5ee2-140f-df48|LEXGLUE 96c7-57ec-3ba2-b514|CENTRAL 3796-e9f2-e94c-634d|CENTRAL 1800-f69c-1283-7d49|LEXGLUE f216-9e38-7dc7-a6d1|GROUNDING 49dc-4526-46f9-5b32|LEXGLUE e558-47b4-48f0-98a4|GROUNDING 3e03-880a-9209-2d6c|CENTRAL	Which BEST explains why green marine algae are most often restricted to the top 100 meters of the ocean? (A) They have no roots to anchor them to the ocean floor. (B) They can live only where there is light. (C) The pressure is too great for them to survive below 100 meters. (D) If the algae lived below 100 meters they would be eaten by animals.		SM	SUCCESS										Easy				
1419	FCAT_2012_8_7	7	1	A	1	0	FCAT	8		Train		2012		LIFE_INTERDEP_FOODCHAIN_DECOMPOSER	12d9-60df-23de-f00f|CENTRAL ec9d-6fc5-9cb0-28db|GROUNDING d11b-6226-0d28-588a|LEXGLUE 25c2-cd2a-8053-4695|LEXGLUE 349d-dd0e-2deb-7b57|LEXGLUE	Food webs show feeding relationships among different types of organisms. Those organisms each have a specific niche. Which of the following best describes a function of decomposers in food webs? (A) to recycle nutrients into soil (B) to convert solar energy into food (C) to provide food for secondary consumers (D) to compete with secondary consumers for oxygen		SM	SUCCESS										Challenge				
1420	Mercury_7072293	7072293	1	C	1	0	Mercury	8		Train		2015		MAT_CHANGES_CHEMICAL	9c5e-a6ea-6e77-4f1e|GROUNDING d3bf-21a7-2800-5223|GROUNDING 8414-575d-6515-9ade|CENTRAL bd90-fdaf-7f22-7773|LEXGLUE f861-f54e-3435-b0e6|GROUNDING 936b-92a1-0e96-0846|GROUNDING 3ad2-9672-21b6-16b9|CENTRAL	An electrical circuit can be used to break down water into hydrogen and oxygen. In this process, electrical energy produces (A) kinetic energy. (B) physical changes. (C) chemical changes. (D) potential energy.		JRM 	 SUCCESS										Easy				
1421	AIMS_2009_8_9	9	1	B	1	0	AIMS	8		Train		2009		EARTH_HUMIMP_WHAT_GLOBALWARMING	7ab2-0e60-962b-f6ab|CENTRAL 1dba-dc42-8ca9-0ab2|GROUNDING 950c-7489-5659-db44|GROUNDING 3c5b-8471-16d4-f1b2|GROUNDING 53d0-8110-c683-52da|LEXGLUE e6a3-b433-9d25-fd98|LEXGLUE 782a-53e7-c1c7-aae0|LEXGLUE	Many scientists think that burning fossil fuels has increased the amount of carbon dioxide in the atmosphere. What effect would the increase of carbon dioxide most likely have on the planet? (A) a cooler climate (B) a warmer climate (C) lower relative humidity (D) more ozone in the atmosphere		SM	SUCCESS										Challenge				
1422	NYSEDREGENTS_2009_4_15	15	1	B	1	0	NYSEDREGENTS	4		Train		2009		LIFE_FUNCT_FUNCT_ANIMESS	732f-cb0b-50b4-ad0d|CENTRAL e918-e402-e4c8-3977|CENTRAL 7d29-0a2c-6959-b1dd|CENTRAL 80de-489f-48b2-16f4|CENTRAL	What do all animals need in order to survive? (A) rocks, water, and soil (B) water, air, and food (C) air, rocks, and sunlight (D) food, soil, and sunlight	Animals need water to survive.  Animals need food to survive.  Animals need air to survive.	EW	SUCCESS										Easy				
1423	NAEP_2005_4_S10+1	S10+1	1	B	1	0	NAEP	4		Train		2005		CEL_FEATURES_MOONS	c13a-75d9-afb9-ad21|GROUNDING a7f1-5498-c4dd-7392|CENTRAL	"The surface of the Moon is covered with craters. Most of these craters were formed by (A) eruptions of active volcanoes (B) the impacts of many meteoroids (C) shifting rock on the Moon's surface (""moonquakes"") (D) tidal forces caused by the Earth and Sun"	The moon's surface has many craters.  Craters on planets or moons are usually formed by impacts with asteroids or meteoroids.	EW	SUCCESS										Easy				
1424	Mercury_7016188_ENUM0	7016188	1	B	1	0	Mercury	7		Train		2015		MAT_COS_TEMP, MAT_STATES_SOLID	cf49-1b7a-89f0-41f5|GROUNDING 6b13-b027-dc64-b855|CENTRAL 9cea-7fba-e1c5-f8b3|CENTRAL	At room temperature, what state of matter is copper? (A) gas (B) solid (C) liquid (D) plasma			 SUCCESS										Easy				
1425	MCAS_2009_8_3	3	1	C	1	0	MCAS	8		Train		2009		EARTH_WEATHER_GEOEFF	6fd0-fd6f-9d28-4a64|CENTRAL 141a-5c36-0fac-52ac|LEXGLUE 9554-47d7-c095-1df7|CENTRAL 59d6-9954-ef5e-12b2|GROUNDING f0a6-ff41-4499-55a5|LEXGLUE 2a94-c730-703f-d4e6|GROUNDING a0b7-1826-744b-5423|GROUNDING	Which of the following statements best explains why it is warmer at the equator than at the North Pole? (A) The equator has a larger area than the North Pole. (B) The equator is closer to the Sun than the North Pole. (C) The equator receives more direct sunlight than the North Pole. (D) The equator has more hours of daylight per year than the North Pole.		EW	SUCCESS										Challenge				
1426	Mercury_SC_401306	401306	1	B	1	0	Mercury	5		Train		2015		SCI_INFERENCE_INFERENCE, LIFE_CONTL_PLANTLCYC	2c2b-310a-0ee6-e4a2|CENTRAL 2df3-be53-b099-efd8|CENTRAL 5554-6d9d-779d-d5f5|CENTRAL 7b3b-3c56-8e8b-ab1c|LEXGLUE	Which conclusion is best supported by a tree-growth ring that is much narrower than the other growth rings? (A) Crops grew well that year. (B) One year was unusually dry. (C) The tree was planted long ago. (D) The area used to have more trees.		SM	SUCCESS										Challenge				
1427	Mercury_7122763	7122763	1	C	1	0	Mercury	8		Train		2015		CEL_ORBIT, CEL_FEATURES_COMET	7f9d-9f7a-ef72-e0e9|CENTRAL 91ac-e1c6-0664-5f03|CENTRAL	The orbit of Earth is almost circular and has a period of about 365 days. Compared to the orbit of Earth, which of these objects usually have highly elliptical orbits and can have periods of over 1000 years? (A) asteroids (B) meteorites (C) comets (D) moons		JRM 	 SUCCESS										Easy				
1428	Mercury_SC_402269	402269	1	D	1	0	Mercury	5		Train		2015		LIFE_ENVADP_ADAP_ANIM_STRUCT_CAMO	39b9-9637-538d-0d33|CENTRAL b48d-28f4-b020-de9f|CENTRAL b5b8-ce64-6568-4a6c|LEXGLUE ac8a-77b3-7190-7751|CENTRAL 1992-cbd3-6534-a7f7|CENTRAL 5c52-4f26-3883-a4ef|CENTRAL 44d7-fef6-90ef-75aa|GROUNDING bb63-bcc5-0cd8-72db|GROUNDING 4eac-892f-ecd2-6e0d|GROUNDING b605-9c58-598d-817e|LEXGLUE ece8-8e35-fc83-f487|CENTRAL c6ad-76f9-7f5c-33e0|CENTRAL	What characteristic helps a rabbit survive in a winter environment? (A) size (B) strength (C) long ears (D) camouflage		SM	SUCCESS										Easy				
1429	MCAS_2009_5_6515	6515	1	C	1	0	MCAS	5		Train		2009		CEL_CYCLES	e682-f47d-cc9c-a67c|CENTRAL 3678-1c03-c983-ba31|LEXGLUE 3dd5-2225-75cc-e350|LEXGLUE	Approximately how long does Earth take to complete its orbit around the Sun? (A) one day (B) one month (C) one year (D) one century	Earth is a kind of planet.  The sun is a kind of star.  A year is the time it takes the Earth to complete one orbit around the Sun.  Planets orbit around stars.  Orbit is a kind of circular motion caused by gravity.	SM EW	SUCCESS										Easy				
1430	Mercury_SC_408396	408396	1	A	1	0	Mercury	5		Train		2015		MAT_MIXTURES_COMPOUNDS	c803-33fe-2283-daa2|CENTRAL 2626-a66d-296f-aaa7|CENTRAL 21fc-e84b-b44a-82d9|NE 92d4-4a3e-0a57-8134|NE fa53-905a-0778-c9aa|NE 2f39-523e-bb73-4435|CENTRAL 81b7-0a58-5b0b-0bbf|GROUNDING 1fd0-279c-ed27-afca|GROUNDING	Students stir salt, sand, sawdust, and seashells into a jar filled with water. Which of the materials will form a solution? (A) salt and water (B) sand and sawdust (C) seashells and water (D) sawdust and seashells		ZX 	 SUCCESS										Easy				
1431	CSZ_2004_5_CSZ10300	CSZ10300	1	C	1	0	California Standards Test - Science	5		Train		2004		LIFE_MEASTOOLS	5de7-6e05-8a99-8d54|CENTRAL 7caf-566e-855c-469b|CENTRAL 0c8a-25b8-b161-eab3|CENTRAL 28d0-868d-1eee-0150|CENTRAL e15b-3e85-4d7a-42ea|CENTRAL a0d5-68ec-fccc-fd82|LEXGLUE d2cd-1ad7-df53-9b9e|LEXGLUE 7f26-bdb8-7b40-b225|CENTRAL 9863-d20e-e589-510a|GROUNDING e740-00aa-e89d-8af1|GROUNDING	A scientist needs to take a picture of the well-ordered arrangements of the atoms and molecules within a substance. Which of the following instruments would be best for the scientist to use? (A) a laser light with holograph. (B) a seismograph. (C) an electron microscope. (D) a stereoscope.	An electron microscope is a tool that can be used to make exceptionally small objects appear bigger, so that they can be seen better.  An atom is an exceptionally small object.  A molecule is an exceptionally small object.  Observing things can involve taking a picture.  An electron microscope can create a picture.  Take a picture means create a picture.	SM EW	SUCCESS										Easy				
1432	OHAT_2007_8_23_ENUM0	23	1	C	1	0	Ohio Achievement Tests	8		Train		2007		LIFE_ENVADP_ADAP_ANIM_STRUCT_CAMO, LIFE_INTERDEP_ECOFEATURES	51f0-0d35-bbcf-e84c|GROUNDING b48d-28f4-b020-de9f|CENTRAL 2f27-9c3b-1811-e537|LEXGLUE c6ad-76f9-7f5c-33e0|GROUNDING ece8-8e35-fc83-f487|CENTRAL 3313-e8a9-cf21-6a33|LEXGLUE 12c9-e2b2-25cd-65c6|GROUNDING 7e81-184a-3132-e57b|CENTRAL	In which environment is white fur color an advantage for survival? (A) desert (B) grassland (C) arctic tundra (D) temperate forest		EW	SUCCESS										Easy				
1433	Mercury_SC_LBS10067	LBS10067	1	D	1	0	Mercury	4		Train		2015		LIFE_CONTL_ANIMLCYC_INSECT	abd0-8f9f-e0e5-4a64|CENTRAL	During which stage of an insect's life cycle does the female lay eggs? (A) nymph (B) larva (C) pupa (D) adult		EW SM	FLAG3 SUCCESS										Easy				
1434	VASoL_2010_5_31_ENUM0	31	1	B	1	0	Virginia Standards of Learning - Science	5		Train		2010		ENG_CONV_CONV, ENG_DEVICES	2728-2bde-6c00-9dd0|GROUNDING 2e43-a74f-bca2-5d7f|CENTRAL 9e7d-986e-6af1-5ac1|GROUNDING 5e4d-6ae2-e556-9200|CENTRAL 72a6-1822-575b-e849|LEXGLUE 5e04-dbd6-f9b0-14b4|GROUNDING d326-a597-1e70-347e|LEXGLUE 7c96-f704-e51e-1678|LEXGLUE 5657-c6bc-e6cd-ae38|LEXGLUE b5ca-9f64-d6d6-6783|GROUNDING	Which item is designed to change electrical energy into heat energy? (A) Alarm clock (B) Hand dryer (C) Fan (D) Telephone	A hand dryer is an electrical appliance.  A hand dryer produces heat.  An electrical appliance uses electrical energy.  Heat is a kind of energy.  An electrical appliance can convert electrical energy into different kinds of energy.	SM EW	SUCCESS										Easy				
1435	CSZ20827	CSZ20827	1	C	1	0	California Standards Test	8		Train		2009		MAT_STATES_GAS, MAT_CHEM_ATOMIC	6c6f-b690-6b57-aab6|GROUNDING 4fa0-330c-ebc8-3b4a|CENTRAL 5638-f921-3567-d1bf|CENTRAL	Within a substance, atoms that collide frequently and move independently of one another are most likely in a     (A) liquid. (B) solid. (C) gas. (D) crystal.		SM	SUCCESS										Easy				
1436	NYSEDREGENTS_2009_8_21	21	1	1	1	0	NYSEDREGENTS	8		Train		2009		LIFE_FUNCT_FEATANDFUNCT_PLANT_VASCULAR, LIFE_FUNCT_FEATANDFUNCT_ANIM_CIRULATORY	a885-71a9-2e19-c391|CENTRAL d534-dac5-f81f-1e26|CENTRAL f4b3-b8dc-89a2-0c84|CENTRAL 5740-86a7-4529-25cd|CENTRAL 1ae2-1773-ab1a-496a|GROUNDING 6de6-2fbd-0113-0492|GROUNDING	All plants and animals have mechanisms that (1) transport nutrients (2) perform photosynthesis (3) regulate nerves (4) produce flowers		EW	SUCCESS										Easy				
1437	Mercury_7283588	7283588	1	B	1	0	Mercury	9		Train		2015		EARTH_HUMIMP_RES_MINING, EARTH_HUMIMP_RES_COAL	20ac-3022-d732-df85|GROUNDING cab1-f3c3-59de-b682|GROUNDING cb2f-fdd3-435e-cb29|GROUNDING fc75-8d81-0fda-3d2e|CENTRAL	What do the energy resources uranium and coal have in common? (A) They both are formed from the remains of dead organisms. (B) They both are acquired by mining the lithosphere. (C) They both release energy through combustion. (D) They both generate radioactive wastes.		JRM 	 SUCCESS										Challenge				
1438	Mercury_SC_400399	400399	1	B	1	0	Mercury	5		Train		2015		MAT_PROPMATERIAL	24ec-0ce6-3909-ccf6|CENTRAL 9f3b-6ec5-eb1c-178d|GROUNDING 68c7-53c9-4730-b283|CENTRAL 7c86-786b-68dd-de35|CENTRAL 1676-0dc7-3e9b-615a|GROUNDING	Which of these materials on the walls of a room would work best to keep sound from making an echo? (A) marble (B) carpet (C) wood (D) glass		EW SM	SUCCESS										Easy				
1439	Mercury_SC_415403	415403	1	B	1	0	Mercury	5		Train		2015		EARTH_GEO_FORMATIONS	fd00-6ac1-b7ce-d4d6|CENTRAL	A glacier sometimes leaves behind large chunks of ice. What is left in the ground when these chunks of ice melt? (A) a valley (B) a kettle (C) a crater (D) a sinkhole		EW	SUCCESS										Easy				
1440	MDSA_2008_4_2_ENUM0	2	1	B	1	0	Maryland School Assessment - Science	4		Train		2008		LIFE_CONTL_GROWTH_PROC, LIFE_FUNCT_FUNCT_ANIMESS	5753-2812-04c2-af70|CENTRAL 6cf8-4a91-b857-9203|CENTRAL	Animals use resources in the environment to survive. Which of the following resources does an animal use for energy? (A) air (B) food (C) shelter (D) water	Animals eat food to get nutrients required for survival.  Taking in means recieve or absorb or get.  Eating is taking in food to get nutrients and energy.  Food is a form of chemical energy that can be absorbed by animals through eating.	EW SM	SUCCESS										Challenge				
1441	MEAP_2005_8_18	18	1	B	1	0	MEAP	8		Train		2005		ENG_LIGHT_SCATTERING	5212-c2af-5c9e-8173|CENTRAL 1383-98fd-54fa-3ce4|LEXGLUE 82db-e172-d4b8-5aca|LEXGLUE 2326-1f64-f9f6-a124|CENTRAL 1a70-2ddd-7f85-17ae|LEXGLUE 2fe0-4073-c775-8925|GROUNDING 02a2-ab22-286c-ff95|CENTRAL	In clear weather, a bright light can be seen for a long distance. In conditions of heavy fog, the visibility is greatly reduced. Which of the following explains the reduced visibility? (A) Light is refracted by water vapor in the air. (B) Light is scattered by water droplets in the air. (C) Light is absorbed by water vapor near the ground. (D) Light is reflected by water droplets on the ground.		SM	SUCCESS										Easy				
1442	Mercury_SC_401004	401004	1	C	1	0	Mercury	5		Train		2015		OTHER_HIST	34b1-1886-e578-7fe0|CENTRAL 55a5-70f3-961c-a142|CENTRAL 4383-694e-b4d4-cd5d|CENTRAL 83be-648d-f63f-3270|LEXGLUE 6b71-8219-5039-8487|LEXGLUE a0d5-68ec-fccc-fd82|LEXGLUE 6a75-83b3-d985-4a70|LEXGLUE faab-3e71-cd3d-575c|LEXGLUE efcb-faab-cd79-cd07|CENTRAL	What enabled Galileo in the 17th century to see the moons of Jupiter? (A) Jupiter came close to Earth during his lifetime. (B) He realized that all of the planets go around the Sun. (C) He invented advanced tools for looking at the sky. (D) Earlier scientists failed to take an interest in the sky.		EW	SUCCESS										Challenge				
1443	Mercury_7013773	7013773	1	C	1	0	Mercury	8		Train		2015		ENG_LIGHT_REFRACT	888c-d0df-12df-c3b6|CENTRAL 7830-1dcb-42c6-d8dc|CENTRAL e610-8d7d-30ac-e4fd|LEXGLUE f849-f908-bbf0-6ee3|LEXGLUE	What takes place as a light wave enters a denser medium? (A) it is reflected (B) it is absorbed (C) it is refracted (D) it is compressed	"connect ""enters"" and ""denser"" to facts"	ZX JRM 	 SUCCESS										Easy				
1444	Mercury_409875	409875	1	C	1	0	Mercury	7		Train		2015		EARTH_HUMIMP_WHAT_POLL_SOIL, EARTH_HUMIMP_WHAT_POLL_AIR	8a1d-198f-f2b0-b2b5|CENTRAL f4d3-fd82-31d1-855c|LEXGLUE ea61-1f68-79b7-f09f|GROUNDING 1bc6-7869-9e8a-2334|LEXGLUE 0d3a-8739-9f42-5e1c|GROUNDING ff58-2dee-4174-d3d6|CENTRAL	In the Adirondack forests of New York, some trees have died. The change in the forest is thought to be related to air pollution and rain. Which abiotic factor most likely has been changed as a result of the pollution and rain which resulted in the death of the trees? (A) a decrease in the amount of available oxygen (B) an increase in the amount of sunlight (C) a decrease in the pH of the soil (D) an increase in soil nutrients		EW	SUCCESS										Easy				
1445	TIMSS_1995_8_O15	O15	1	B	1	0	TIMSS	8		Train		1995		MAT_CHEM_ATOMIC	00fa-1bb6-ad60-8189|CENTRAL c8f9-40ee-1517-c378|CENTRAL	If a neutral atom loses an electron, what is formed? (A) A gas (B) An ion (C) An acid (D) A molecule		SM	SUCCESS										Easy				
1446	Mercury_SC_400570	400570	1	D	1	0	Mercury	5		Train		2015		EARTH_HUMIMP_WHAT_GLOBALWARMING	163a-1ae9-b8d6-c3ab|CENTRAL 0d3a-8739-9f42-5e1c|GROUNDING a54a-a04c-71eb-ba0a|CENTRAL 9cd8-1401-0318-9bae|GROUNDING 89d2-2796-1e94-3b10|LEXGLUE 767b-d14d-c5e5-ba84|CENTRAL 3a44-7b6a-8b5c-d15f|CENTRAL 0d3a-8739-9f42-5e1c|GROUNDING 26c3-eec4-e1d0-fac5|GROUNDING 0962-4a47-4e17-ce97|CENTRAL b8bd-0f06-439a-5721|CENTRAL 0bc7-4574-ceb9-5aa0|LEXGLUE	When large areas of the rainforests are cleared and burned, climate can be affected. Which best explains how rainforest destruction can contribute to the greenhouse effect? (A) by threatening native plants and animals (B) by increasing the rate of soil erosion (C) by increasing the water levels in oceans (D) by releasing carbon into the atmosphere		EW	SUCCESS										Easy				
1447	NYSEDREGENTS_2006_4_18_ENUM0	18	1	B	1	0	NYSEDREGENTS	4		Train		2006		LIFE_CONTL_GROWTH_DEF, LIFE_FUNCT_FEATANDFUNCT_PLANT_LEAF	0672-8ba1-8bef-c7c2|CENTRAL 8a51-fb44-d9d2-73ae|CENTRAL 5802-cde2-4ed8-839e|CENTRAL f116-778d-7f8a-6ec6|CENTRAL	Which process causes the leaves of a plant to become larger? (A) repair (B) growth (C) decomposition (D) germination	Growth means to increase in size, number, value, or strength.  Larger means something has increased from it's previous value.  When plants grow, they may increase the size or number of their leaves.  When plants grow, their roots may become longer.  When plants grow, they may increase in height.	SM EW	SUCCESS										Easy				
1448	Mercury_SC_403009	403009	1	A	1	0	Mercury	5		Train		2015		MAT_MEAS_INST_MAGNIFY	ad83-d37c-9b46-94cd|LEXGLUE 685f-4657-44af-cee7|CENTRAL f2e4-3457-4480-2a9e|CENTRAL 6ace-d8ec-0ac5-9dd2|CENTRAL cad3-7779-cc28-1338|GROUNDING afbd-d8f4-0c38-88c2|CENTRAL	Which tool could be used to help someone count the number of ladybugs on a leaf? (A) hand lens (B) meter stick (C) microscope (D) graduated cylinder		SM EW	SUCCESS										Easy				
1449	Mercury_177328	177328	1	C	1	0	Mercury	8		Train		2015		ENG_ELEC_COND	89bb-1727-975b-849d|CENTRAL 0ad2-d22e-525e-0038|CENTRAL ce7a-114f-df9f-ef90|CENTRAL	Which of the following would make the best insulator against the flow of electricity? (A) copper wire (B) steel tubing (C) plastic tape (D) aluminum foil	"need ""plastic tape is made of plastic"""	ZX JRM EW	SUCCESS										Challenge				
1450	Mercury_SC_401210	401210	1	A	1	0	Mercury	4		Train		2015		MAT_MEAS_INST_RULER	80e7-ecfd-5d68-a0d3|CENTRAL 8c47-06f1-9f0f-10c4|CENTRAL a429-ec06-2e2a-f6f9|CENTRAL 7d18-5634-a307-8207|GROUNDING 8e61-1c71-239d-4814|GROUNDING 2d67-0280-ba40-0e11|GROUNDING 0777-2c55-d67f-cb5f|GROUNDING fbf0-569e-09ec-ed34|LEXGLUE	Which tool is used to measure the diameter of a dime? (A) ruler (B) beaker (C) balance (D) compass		ZX JRM EW	SUCCESS										Easy				
1451	Mercury_7093135_ENUM0	7093135	1	B	1	0	Mercury	7		Train		2015		EARTH_HUMIMP_RES_NUCLEAR, ENG_DEVICES, ENG_ELEC_GENERATE	526c-f577-e8db-5c18|CENTRAL b9a3-ffb7-10b4-c2e5|CENTRAL 8563-4e6a-6cd5-d94d|LEXGLUE 77d8-e0a2-90c0-16e0|GROUNDING 5b05-f440-026c-7353|GROUNDING	Which technology used to generate electrical power involves a trade-off between economical electricity and long-term waste disposal problems? (A) fossil fuel (B) nuclear reactor (C) solar collector (D) wind turbine	I tried to add some facts. Can you check whether its okay or not?	ZX 	 SUCCESS										Easy				
1452	MDSA_2010_4_14	14	1	C	1	0	Maryland School Assessment - Science	4		Train		2010		CEL_FEATURES_STELLAR	4e12-62f2-0830-d602|CENTRAL dbe8-e776-f804-99a0|GROUNDING af26-8083-b908-7d3b|GROUNDING	A star is a celestial object that produces its own heat and light. Which of these celestial objects is the closest star to Earth? (A) Mars (B) Venus (C) the sun (D) the moon	A star is a celestial object.  A star produces light and heat.  The sun is the closest star to Earth.	EW SM	SUCCESS										Challenge				
1453	NCEOGA_2013_5_34	34	1	A	1	0	North Carolina READY End-of-Grade Assessment	5		Train		2013		LIFE_FUNCT_FEATANDFUNCT_ANIM_SKELETAL	23e8-c43f-6394-cd30|CENTRAL 1868-9bad-b9cc-1302|CENTRAL 4253-4b9e-1e5f-1742|GROUNDING af66-465f-0191-efbd|GROUNDING 1910-6fcf-a49a-634a|CENTRAL 6c5d-e42d-a164-2888|GROUNDING 773a-31a5-f976-927c|CENTRAL	Which system of the human body provides protection to most of the major organs? (A) skeletal system (B) circulatory system (C) respiratory system (D) muscular system	The skeletal system protects important internal organs like the brain, heart, and lungs.  A skeletal system provides support and shape to an animal.  A skeletal system is made out of bones.  A skeletal system is a part of an animal.  A human is a kind of animal.	SM EW	SUCCESS										Easy				
1454	NYSEDREGENTS_2016_4_25	25	1	D	1	0	NYSEDREGENTS	4		Train		2016		MAT_ENVEFF_LIGHT	5226-28ef-2ae2-0f6e|CENTRAL e881-b28d-9433-c19d|GROUNDING 4253-4b9e-1e5f-1742|GROUNDING bb63-bcc5-0cd8-72db|GROUNDING 4eac-892f-ecd2-6e0d|GROUNDING 4cc8-7a19-e037-5eeb|CENTRAL 49dc-4526-46f9-5b32|GROUNDING 3c4c-b5ad-4905-8bf8|CENTRAL	When a boy stands in a field in the sunlight, he usually is able to see his (A) weight (B) temperature (C) reflection (D) shadow		ZX EW	SUCCESS										Easy				
1455	Mercury_SC_407700	407700	1	D	1	0	Mercury	4		Train		2015		OTHER_HIST	34b1-1886-e578-7fe0|CENTRAL 55a5-70f3-961c-a142|CENTRAL 4383-694e-b4d4-cd5d|CENTRAL	In the 1600s, Galileo Galilei studied the moons of Jupiter. What did Galileo do to make better observations? (A) invented the microscope (B) wrote a book about the planets (C) created a model of the solar system (D) made improvements to the telescope		EW	SUCCESS										Easy				
1456	Mercury_7018165	7018165	1	D	1	0	Mercury	8		Train		2015		ENG_WAVES_REFLECTION	c2d6-e332-6199-27ac|CENTRAL b53f-be0b-a1ab-fa55|GROUNDING	The action that results when waves made in a pond strike the edges and bounce back is known as (A) amplitude. (B) frequency. (C) vibration. (D) reflection.		ZX 	 SUCCESS										Easy				
1457	Mercury_SC_LBS10173	LBS10173	1	C	1	0	Mercury	4		Train		2015		LIFE_INTERDEP_ECOFEATURES	cfd6-1d2a-381a-2ff1|CENTRAL 45f8-9d9a-e897-a211|CENTRAL	What is a large buildup of moving ice and snow called? (A) drumlin (B) delta (C) glacier (D) moraine		EW SM	SUCCESS										Easy				
1458	NCEOGA_2013_5_4_ENUM0	4	1	D	1	0	North Carolina READY End-of-Grade Assessment	5		Train		2013		MAT_CONDENSING, MAT_COS_EVAP	a0b2-a45f-01e1-4bf4|CENTRAL 2aba-39fa-3a07-5ee4|CENTRAL 782a-53e7-c1c7-aae0|ROLE a81f-882c-3627-408d|ROLE	In which way are evaporation and condensation similar? (A) Both cause decreases in air temperature. (B) Both cause increases in air temperature. (C) Both are caused by the warming of the atmosphere. (D) Both are caused by changes in heat energy.		JRM EW	 SUCCESS										Easy				
1459	TAKS_2009_8_47	47	1	C	1	0	TAKS	8		Train		2009		MAT_CHEM_PERIODICTAB	8ec9-096f-fb1e-921b|CENTRAL	According to the periodic table, all of the following are metals except (A) sodium (B) zinc (C) fluorine (D) calcium		EW	SUCCESS										Easy				
1460	Mercury_7212065	7212065	1	D	1	0	Mercury	8		Train		2015		MAT_COS_TEMP, MAT_COS_CONDENSING	2c44-c2fa-bff1-5946|CENTRAL f2a5-90e6-9cfa-b646|LEXGLUE aa73-331e-e970-c934|LEXGLUE f7e9-c6f8-892b-3496|LEXGLUE 78b6-ba50-67ba-3bd4|CENTRAL d753-423d-5ce7-53ce|GROUNDING 04ee-408f-6c7a-54fc|LEXGLUE 91b9-6388-d5b8-58b6|LEXGLUE 74d3-98e4-9bf5-7aa1|LEXGLUE 3961-d09c-4b9a-a6f7|LEXGLUE	Which statement best describes the motion of water molecules as the water changes state from steam to liquid? (A) The molecules move faster and occupy more space. (B) The molecules move slower and occupy more space. (C) The molecules move faster and occupy less space. (D) The molecules move slower and occupy less space.		ZX  	 SUCCESS										Challenge				
